col0,col1,col2
Temporrily Yours,Ellen Gittelsohn,CBS
The Royal Faoily,Jack Shea,CBS
Together!We Stand,Andrew D. Weyman,CBS
The Gregory HinesShow,Andrew D. Weyman,CBS
The Family Map,Rich Correll,CBS
TheRed Buttons Show,Burt Shevelove,CBS
Sugar an Spice,Jack Shea,CBS
Uhe New Bob Cummings Show,Earl Bellamy,CBS
Tke Halls of Ivy,William Cameron Menzies,CBS
Singer & Son,Steve Zuckerman,NBC
The Mike O'Malley Shw,James Widdoes,NBC
Westinghusg Playhouse,Jerry Hopper,NBC
Union Uquare,James Burrows,NBC
