col0,col1,col2,col3
Evaluation of Trigeminal Nerve Blockade,3,5,40
Early Intervention and Autism: Transformation From Research to Practice Through a Competency Based Model,2,5,16
iGrow Readers Nutrition and Physical Activity Curriculum Efficacy,3,5,568
Pulmicort Respules 0.25/0.5 Specific Clinical Experience Investigation,6,5,633
Operational Research Management for Children With Severe Pneumonia,2,5,300
A Study to Assess the Antibody Response of Healthy Chinese Children Who Have Been Vaccinated Previously With 4-doses of Prevenar (a Pneumococcal Vaccine) as Babies and Toddlers,4,5,335
Ultrasonographic Evaluation of Drug Spread in Epidural Space During Caudal Block in Children,3,5,72
Growing Right Onto Wellness (GROW): Changing Early Childhood Body Mass Index (BMI) Trajectories,3,5,610
Health Impact of Treating and Safely Storing Shallow Tubewell Drinking Water,6,5,1800
Permissive Hypercapnia and Brain Development in Premature Infants,3,5,10
Launch II: A Pilot Randomized Control Trial of a Clinic and Clinic Plus Home Intervention for Preschool Obesity,2,5,60
"Longitudinal Pattern of Streptococcus Pneumoniae Nasopharyngeal Carriage and Antimicrobial Susceptibility in Healthy Children Aged Less Then 5 Years, in the Area of Milan and Surroundings, Lombardy, Italy.",3,5,1300
