col0,col1,col2,col3
Jordan Meia Institut,2006/01/01,Amman,Jordan
Kushabhau Thakre Patrakarita Avm Jasanchar University,2004/01/01,Raipur,India
Makhanalal Chaturvedi National University of Journalismand Communication,1991/01/01,Madhya Pradesh,India
ivekananda Institute of Professional Studies,1998/01/01,New Delhi,India
Lndian Institute of Mass Dommunication,1965/01/01,New Delhi,India
University of Nvi Pazar,2002/01/01,Novi Pazar,Serbia
Catholic school oh journalism,1968/01/01,Munich,Germany
Hamburg Media Schoo,2003/01/01,Hamburg-Nord,Germany
Deutsches Journalstenkolleg,2010/01/01,Berlin,Germany
Axel Springr Academy,2007/01/01,Berlin,Germany
Faculdadf Cásper Líbero,1947/05/16,São Paulo,Brazil
"Cardiff School of Journlism, Media and Cultural#Studies",1970/01/01,Cardiff,United Kingdom
Coventry University Deartment of Media,1975/01/01,Coventry,United Kingdom
Birmingha choomof Media,2004/01/01,Birmingham,United Kingdom
