col0,col1,col2
Bielsko-Biała Voivodeship,3704,1998-01-01
Katowice Voivodeship,6650,1998-01-01
Tarnów Voivodeship,4151,1998-01-01
Piotrków Voivodeship,6266,1998-01-01
Tarnobrzeg Voivodeship,6283,1998-01-01
Gorzów Voivodeship,8484,1998-12-31
Biała Podlaska Voivodeship,5348,1998-01-01
Białystok Voivodeship,26036,1939-12-04
Gdańsk Voivodeship,7394,1998-01-01
Ciechanów Voivodeship,6362,1998-01-01
Warsaw Voivodeship,31656,1939-01-01
Sieradz Voivodeship,9700,1793-01-01
Płock Voivodeship,5117,1998-01-01
Stanisławów Voivodeship,16894,1939-01-01
Poznań Voivodeship,28089,1939-01-01
Kalisz Voivodeship,6512,1998-01-01
Kielce Voivodeship,9211,1998-01-01
Wilno Voivodeship,29011,1939-01-01
Szczecin Voivodeship,9982,1998-12-31
Tarnopol Voivodeship,16533,1939-01-01
