col0,col1,col2,col3
C3D2,2005-08-30,Dresden,hackerspace
Verschwörhaus,2016-07-01,Ulm,hackerspace
Mothership HackerMoms,2011-01-01,Berkeley,hackerspace
Double Union,2013-01-01,San Francisco,hackerspace
Chaosdorf,2001-04-24,Düsseldorf,hackerspace
shackspace,2009-01-01,Stuttgart,hackerspace
TOG,2009-01-21,County Dublin,hackerspace
NYC Resistor,2008-01-01,Brooklyn,hackerspace
London Hackspace,2009-01-01,London,hackerspace
RaumZeitLabor,2010-04-25,Mannheim,hackerspace
Metalab,2006-01-01,Vienna,hackerspace
Kiberpipa,2001-01-01,Ljubljana,hackerspace
c-base,1995-11-16,Berlin,hackerspace
