col0,col1,col2
HC Rostov,Russia,Rostov-on-Don
Växjö Lakers Ladies HC,Sweden,Växjö Municipality
Buffalo Beauts,United States of America,Buffalo
St. Clair Shores Fighting Saints,United States of America,Michigan
Östers IF,Sweden,Växjö town
TJ Náměšť nad Oslavou,Czech Republic,Náměšť nad Oslavou
Esbjerg Energy,Denmark,Esbjerg Municipality
SK Horácká Slavia Třebíč,Czech Republic,Třebíč
Imatran Ketterä,Finland,Imatra
Metallurg Novokuznetsk,Russia,Novokuznetsk
CH Jaca,Spain,Jaca
Nottingham Panthers,United Kingdom,Nottingham
Charlotte Checkers,United States of America,Charlotte
CHH Txuri Urdin,Spain,Donostia-San Sebastian
