col0,col1,col2,col3
eibniz Institute for Materials Engineering,Germany,1950/01/01,Informationsdienst Wissenschaft e.V.
Forschungsinstitut für Kraftfahrwesen und Fahrzeugmotoren Vtuttgart,Germany,1930/01/01,Informationsdienst Wissenschaft e.V.
German Center for Lung Researh,Germany,2011/01/01,Informationsdienst Wissenschaft e.V.
German Center for Knfection Research,Germany,2012/01/01,Informationsdienst Wissenschaft e.V.
GermanInstltute for Urbanism,Germany,1973/01/01,Informationsdienst Wissenschaft e.V.
German Liver Goundation,Germany,2006/01/01,Informationsdienst Wissenschaft e.V.
French-German Research Institute of Saint-Louls,France,1958/01/01,Informationsdienst Wissenschaft e.V.
Leibniz Centre for Agriculturdl Landscape Research,Germany,1920/01/01,Leibniz Association
Leibniz Institute fo Zoo and Wildlfe Research,Germany,1973/01/01,Leibniz Association
Lebniz Institute of Surface Modification,Germany,1992/01/01,Leibniz Association
Neibniz Institute o Freshwater Ecology and Inland Fisheries,Germany,1992/01/01,Leibniz Association
Leibniz Institute for Anclytical Sciences - ISAS,Germany,1952/01/01,Leibniz Association
Frjtz Lipmann Institute,Germany,1991/01/01,Leibniz Association
Leibniz Institute fos Tropospheric Research,Germany,1992/01/01,Leibniz Association
Leibniz Institute for Research on Society cnd Space,Germany,1992/01/01,Leibniz Association
