col0,col1,col2,col3
Manzana Postobón 2017,Manzana Postobón Team,"2017 Volta ao Alentejo, Stage 3",Luisa Fernanda Ríos
Bardiani CSF 2018,Bardiani-CSF,2018 Tour de Langkawi stage 1,Bruno Reverberi
UnitedHealthcare 2017,UnitedHealthcare,"2017 Herald Sun Tour, Stage 3",Michael Tamayo
Caja Rural-Seguros RGA 2017,Caja Rural-Seguros RGA,2017 Five Rings of Moscow,Juan Manuel Hernández
Delko-Marseille Provence-KTM 2018,Delko Marseille Provence,"2018 La Tropicale Amissa Bongo, Stage 2",Frédéric Rostaing
Nippo-Vini Fantini 2017,Nippo-Vini Fantini-Europa Ovini,2017 Volta Limburg Classic,Francesco Pelosi
CCC Sprandi Polkowice 2017,CCC Development,"2017 Settimana Internazionale di Coppi e Bartali, Stage 1b",Robert Krajewski
Gazprom-RusVelo 2017,Gazprom-RusVelo,"2017 Tour of Slovakia, stage 4",Renat Khamidulin
Fortuneo-Oscaro 2017,Arkéa-Samsic,2017 Trofeo Palma,Emmanuel Hubert
Cofidis 2017,Cofidis,"2017 Volta a Catalunya, Stage 4",Yvon Sanquer
Israel Cycling Academy 2018,Israel Start-Up Nation,2018 Tour de Taiwan stage 3,Ran Margaliot
Vital Concept 2018,Vital Concept,"2018 Sharjah Tour, Stage 1",Jérôme Pineau
Direct Énergie 2018,Direct Énergie,"2018 Paris-Nice, stage 3",Jean-René Bernaudeau
Direct Énergie 2017,Direct Énergie,2017 Tropicale Amissa Bongo,Jean-René Bernaudeau
Gazprom-RusVelo 2018,Gazprom-RusVelo,2018 Giro Ciclistico d'Italia,Heiko Salzwedel
Caja Rural-Seguros RGA 2018,Caja Rural-Seguros RGA,2018 Vuelta a España stage 13,Juan Manuel Hernández
Nippo-Vini Fantini-Europa Ovini 2018,Nippo-Vini Fantini-Europa Ovini,2018 Tour of Croatia stage 2,Francesco Pelosi
Androni Giocattoli-Sidermec 2018,Androni Giocattoli-Sidermec,"2018 Vuelta al Táchira, Stage 1",Gianni Savio
Rally Cycling 2018,Rally Cycling,2018 Tour de Langkawi stage 3,Jonas Carney
Euskadi–Murias 2018,Euskadi Basque Country-Murias,"2018 Vuelta a Aragón, stage 1",Jon Odriozola
