col0,col1,col2
"Embassy of Germany, Copenhagen",Copenhagen Municipality,Nordhavnen
"Embassy of Germany, Bogotá",La gran bretaña,Usaquén
"Embassy of Germany, Luxembourg",Luxembourg,Ville Haute
"Embassy of Germany, Colombo",Colombo District,Colombo
"Embassy of Germany, Kuwait",Dahiya Abduallah al Salem,Kuwait city
"Embassy of Germany, Santo Domingo",Distrito Nacional,Santo Domingo
"Embassy of Germany, Kingston",Kingston Parish,Kingston
"Embassy of Germany, Pristina",Prishtina Municipality,Pristina
"Embassy of Germany, Vientiane",Sisattanak District,Vientiane
"Embassy of Germany, Gaborone",South-East District,Gaborone
"Embassy of Germany, Antananarivo",Antananarivo-Renivohitra District,Antananarivo
"Embassy of Germany, Manama",Capital Governorate,Manama
"Embassy of Germany, Lilongwe",Lilongwe District,Lilongwe
"Embassy of Germany, Kinshasa",Gombe,Kinshasa
"Embassy of Germany, Beirut",Matn District,Beirut
"Embassy of Germany, Malabo",District of Malabo,Malabo
"Embassy of Germany, Yaounde",Centre,Yaoundé
"Embassy of Germany, Freetown",Western Area,Freetown
"Embassy of Germany, Ouagadougou",Ouagadougou Department,Ouagadougou
"Embassy of Germany, Accra",Greater Accra Region,Accra
