col0,col1,col2,col3,col4
Champlain College Lennoxville,1972-01-01,Quebec,Canada,CEGEP
Cégep du Vieux Montréal,1968-01-01,Quebec,Canada,CEGEP
Cégep de l'Abitibi-Témiscamingue,1967-01-01,Quebec,Canada,CEGEP
Cégep de Victoriaville,1967-01-01,Victoriaville,Canada,CEGEP
Cégep de Thetford,1969-01-01,Quebec,Canada,CEGEP
Cégep de Sept-Îles,1980-01-01,Quebec,Canada,CEGEP
Cégep de Sainte-Foy,1967-01-01,Sainte-Foy–Sillery–Cap-Rouge,Canada,CEGEP
Saint-Laurent's CEGEP,1847-01-01,Quebec,Canada,CEGEP
Cégep de Saint-Hyacinthe,1968-06-01,Saint-Hyacinthe,Canada,CEGEP
Cégep de Saint-Félicien,1971-01-01,Saint-Félicien,Canada,CEGEP
Cégep de Rivière-du-Loup,1969-01-01,Rivière-du-Loup,Canada,CEGEP
Cégep de La Pocatière,1969-01-01,La Pocatière,Canada,CEGEP
