col0,col1,col2,col3,col4
square La Fontaine,rue Jean-de-La-Fontaine,53,16th arrondissement of Paris,1926-01-01
square Charles-Laurent,rue Cambronne,190,15th arrondissement of Paris,1930-01-01
square Lowendal,rue Alexandre-Cabanel,67,15th arrondissement of Paris,1930-01-01
square Henri-Delormel,rue Ernest-Cresson,55,14th arrondissement of Paris,1930-01-01
square Auguste-Renoir,boulevard Brune,240,14th arrondissement of Paris,1962-01-01
square Albin-Cachot,rue Léon-Maurice-Nordmann,120,13th arrondissement of Paris,1932-01-01
square Alban-Satragne,boulevard de Magenta,200,10th arrondissement of Paris,1963-01-01
square de Maubeuge,Rue de Maubeuge,42,9th arrondissement of Paris,1892-01-01
square Trudaine,Rue des Martyrs,35,9th arrondissement of Paris,1929-01-01
square du Roule,rue du Faubourg-Saint-Honoré,111,8th arrondissement of Paris,1880-01-01
square Vermenouze,rue Mouffetard,55,5th arrondissement of Paris,1933-01-01
square du Nouveau-Belleville,rue du Pressoir,160,20th arrondissement of Paris,1972-01-01
square de la Guyenne,rue Mendelssohn,54,20th arrondissement of Paris,1932-01-01
square de la Gascogne,boulevard Davout,78,20th arrondissement of Paris,1932-01-01
square du Quercy,avenue de la Porte-de-Montreuil,67,20th arrondissement of Paris,1932-01-01
square du Vermandois,boulevard Sérurier,38,19th arrondissement of Paris,1932-01-01
square d'Aquitaine,avenue de la Porte-Chaumont,150,19th arrondissement of Paris,1934-01-01
square Villaret-de-Joyeuse,rue Villaret-de-Joyeuse,65,17th arrondissement of Paris,1920-01-01
square du Thimerais,avenue Paul-Adam,170,17th arrondissement of Paris,1932-01-01
square de Vaucluse,avenue Brunetière,50,17th arrondissement of Paris,1932-01-01
