col0,col1,col2
Embassy of South Korea to the Holy See,Apostolic Nunciature to South Korea,Italy
"Embassy of South Korea, Madrid","Embassy of Spain, Seoul",Spain
"Embassy of India, Tokyo","Embassy of Japan, New Delhi",Japan
"Embassy of Djibouti, Tokyo","Embassy of Japan, Djibouti",Japan
"Embassy of Maldives, Tokyo","Embassy of Japan, Malé",Japan
"Embassy of Georgia, Tokyo","Embassy of Japan, Tbilisi",Japan
"Embassy of Chile, Tokyo",Embassy of Japan in Chile,Japan
"Embassy of Croatia, Tokyo","Embassy of Japan, Zagreb",Japan
Bangladesh embassy in Tokyo,"Embassy of Japan, Dhaka",Japan
"Embassy of Japan, Djibouti","Embassy of Djibouti, Tokyo",Djibouti
"Embassy of Saudi Arabia, Seoul","Embassy of South Korea, Riyadh",South Korea
"Embassy of Japan, Malé","Embassy of Maldives, Tokyo",Maldives
"Embassy of Germany, Djibouti",embassy of Djibouti in Germany,Djibouti
"Embassy of the People's Republic of China, Vientiane","Embassy of Laos, Beijing",Laos
"Embassy of Peru, Tokyo","Embassy of Japan, Lima",Japan
"Embassy of the United States, Seoul",Embassy of South Korea in Washington,South Korea
"Embassy of Japan, Bratislava","Embassy of Slovakia, Tokyo",Slovakia
"Embassy of Poland, Bratislava","Embassy of Slovakia, Warsaw",Slovakia
"Embassy of the United Kingdom, Kiev","Embassy of Ukraine, London",Ukraine
Embassy of the People's Republic of China in Moscow,"Embassy of Russia, Beijing",Russia
