col0,col1,col2
Downtown Records,Downtown Records,jazz
Enigma,Enigma,jazz
No Remorse Records,No Remorse Records,heavy metal
RCA Thesaurus,Thesaurus,classical music
East-West Records,East West,jazz
Crown Records,Crown,jazz
Aware Records,Aware,pop rock
Abbott Records,Abbott,country music
Republic Records,Republic,hip hop music
Deram,Deram,pop music
Angel,Angel,classical music
Stunt Records,Stunt Records,jazz
Axiom,Axiom,jazz
Manticore,Manticore,progressive rock
Regal Records,Regal Records,jazz
Harmony,Harmony,jazz
Cobra Records,Cobra Records,blues
Mood Records,Mood,jazz
Cruz del Sur Music,Cruz del Sur,heavy metal
Cleopatra Records,Cleopatra,heavy metal
