col0,col1,col2
Klinikum der Universität München,1800,2058
Bayreuth Medical Center,2300,1086
St Olav's University Hospital,11032,1366
St. Vincentius clinics,1800,765
Krankenhaus Barmherzige Brüder,3000,905
Klinikum Bogenhausen,1577,951
Klinikum Bielefeld,2600,1300
University Hospital of Basel,7219,773
"Isar Amper Clinic, East Munich",2400,1100
Helios Klinikum Wuppertal-Barmen,2500,1027
Klinikum Fürth,2441,771
Centre hospitalier de l'Université de Montréal,10000,1259
Cedars-Sinai Medical Center,12000,886
Carl-Thiem-Klinikum Cottbus,2300,1168
McGill University Health Centre,11500,1379
Windhoek Central Hospital,1056,855
St. Vincenz Hospital Limburg,1200,511
Weiden Clinic,1300,575
Passau hospital,1700,656
Evangelisches Waldkrankenhaus Spandau,687,474
