col0,col1,col2,col3,col4
Indiana Armory,United States of America,arsenal,Pennsylvania,place listed on the National Register of Historic Places
Illinois National Guard Armory,United States of America,arsenal,Illinois,place listed on the National Register of Historic Places
Hyattsville Armory,United States of America,arsenal,Maryland,place listed on the National Register of Historic Places
Harrisburg 19th Street Armory,United States of America,arsenal,Pennsylvania,place listed on the National Register of Historic Places
Hagerstown Armory,United States of America,arsenal,Maryland,place listed on the National Register of Historic Places
Grays Armory,United States of America,arsenal,Ohio,place listed on the National Register of Historic Places
Gettysburg Armory,United States of America,arsenal,Pennsylvania,place listed on the National Register of Historic Places
Gen. Thomas J. Stewart Memorial Armory,United States of America,arsenal,Pennsylvania,place listed on the National Register of Historic Places
Elkton Armory,United States of America,arsenal,Maryland,place listed on the National Register of Historic Places
Eighth Regiment Armory,United States of America,arsenal,Illinois,place listed on the National Register of Historic Places
East Stroudsburg Armory,United States of America,arsenal,Pennsylvania,place listed on the National Register of Historic Places
Denton Armory,United States of America,arsenal,Maryland,place listed on the National Register of Historic Places
Crisfield Armory,United States of America,arsenal,Maryland,place listed on the National Register of Historic Places
Connellsville Armory,United States of America,arsenal,Pennsylvania,place listed on the National Register of Historic Places
