col0,col1,col2
Abbey of San Paolo fuori le mura,Italy,Gregory II
St. Florian's Priory,Austria,Altmann of Passau
Nonnberg Abbey,Austria,Rupert of Salzburg
Micy,France,Mesmin
Neresheim Abbey,Germany,Hartmann I. von Dillingen
Abbaye Notre-Dame d'Oelenberg,France,Heilwig of Dabo
Grande-Sauve Abbey,France,Gerald of Sauve-Majeure
Lérins Abbey,France,Honoratus
Abbey of Longchamp,France,Isabelle of France
Susteren Abbey,Netherlands,Pepin of Herstal
Eibingen Abbey,Germany,Hildegard of Bingen
