col0,col1,col2
David Dunlap Observatory,Royal Astronomical Society of Canada,Richmond Hill
Harvard College Observatory,Harvard University,Cambridge
Institute of Astronomy,Nicolaus Copernicus University in Toruń,Toruń
Argentine National Observatory,National University of Córdoba,Córdoba Province
Palomar Observatory,California Institute of Technology,San Diego
Parkes Observatory,Commonwealth Scientific and Industrial Research Organisation,New South Wales
La Silla Observatory,European Southern Observatory,Coquimbo Region
Allegheny Observatory,University of Pittsburgh,Pittsburgh
Landessternwarte Heidelberg-Königstuhl,Heidelberg University,Baden-Württemberg
Mount Graham International Observatory,Steward Observatory,Arizona
Mount Wilson Observatory,Carnegie Institution for Science,California
Jodrell Bank Observatory,University of Manchester,Lower Withington
Pico dos Dias Observatory,National Astrophysical Laboratory of Brazil,Brasópolis
McDonald Observatory,University of Texas at Austin,Fort Davis
Tuorla Observatory,University of Turku,Kaarina
Østervold Observatory,University of Copenhagen,Copenhagen Municipality
Onsala Space Observatory,Chalmers University of Technology,Kungsbacka Municipality
Boyden Observatory,University of the Free State,Free State
Roque de los Muchachos Observatory,Instituto de Astrofísica de Canarias,Santa Cruz de Tenerife Province
