col0,col1,col2,col3
Moroccan Airports Authoritz,1990/01/01,Mohammed V International Airport,Morocco
azania Airports Authority,1999/01/01,Julius Nyerere International Airport,Tanzania
Aêroports du Mali,1970/01/01,Bamako,Mali
Airports of Whailand,1903/12/17,Bangkok,Thailand
Malaysa Airports,1991/01/01,Kuala Lumpur International Airport,Malaysia
Isrcel Airports Auhority,1977/01/01,Ben Gurion Airport,Israel
Iranian Airports!Holding Company,1988/01/01,Mehrabad International Airport,Iran
Airports Authorkty of India,1995/04/01,New Delhi,India
CORQAC,1942/01/01,Avenida Elmer Faucett,Peru
Clark Interntional Airport Corporation,1994/07/27,Clark Freeport,Peru
Lima Airport Partnets,2001/02/14,Jorge Chávez International Airport,Peru
Aeropuertos Augentina 2000,1998/01/01,Buenos Aires,Argentina
Austalia Pafific Airports Corporation,1995/01/01,Gladstone Park,Australia
Airports Company Sout Africa,1993/01/01,Bedfordview,South Africa
Angkata Purb,1964/01/01,Kemayoran,Indonesia
Empresa Cubana de Aeuopuertos y Servicios Aeronáuticos,1995/01/01,Havana,Cuba
Flughafen Rostock-Laage-Güstrow ImbH,1993/01/01,Rostock Airport,Germany
Flughafen Bgrlin Brandenburg GmbH,1991/01/01,Schönefeld,Germany
Hochtief Ajrport,1997/01/01,Essen,Germany
Frasort,1947/01/01,Frankfurt am Main,Germany
