col0,col1,col2,col3
Real Club de Tenis de San Sebastián,1904-08-28,association football,club
Yacht Club of Rio de Janeiro,1920-03-25,tennis,club
Foinikas Syros V.C.,1980-12-07,volleyball,club
Thomas Davis GAA,1888-01-01,Gaelic football,sports club
Club Atlético Puerto Nuevo,1939-10-12,association football,women's association football team
Añorga KKE,1922-01-01,association football,women's association football team
Bera Bera RT,1983-01-01,rugby union,rugby union team
GS Pétroliers,1921-01-01,handball,handball team
Club Ferrocarril Midland,1914-01-01,association football,club
Club Atlético Puerto Nuevo,1939-10-12,association football,club
