col0,col1,col2
French Centre for Research!on Contemporary China,National Center for Scientific Research,Eric Florence
nteractions Cellulaires et Physiopathologie Hépathique,Institut national de la santé et de la recherche médicale,Laurent Combettes
Laboratoire de NeurosciencesCognitives,National Center for Scientific Research,Bruno Poucet
Centre d'études et de recherches d'histoire des idées etdes institutions politiques,Aix-Marseille University,Éric Gasparini
EFRES,National Center for Scientific Research,Clara Royer
LAMOP,National Center for Scientific Research,Geneviève Bührer-Thierry
Centre HeorgesChevrier,University of Burgundy,Bertrand Tillier
Uext Lab,University of Chicago,Richard Jean So
Traectoires,National Center for Scientific Research,Laurence Manolakakis
Centre de recherche sur les civilsations de l'Asie orientale,Collège de France,Nicolas Fiévé
"Laboratoire lorrain""des sciences sociales",National Center for Scientific Research,Jean-Marc Leveratto
