col0,col1,col2
Toyota,passenger car,Japan
Subaru,car,Japan
Nissan,car,Japan
Maruti Suzuki,car,India
Wilson-Pilcher,car,United Kingdom
Rover Company,car,United Kingdom
O.S.C.A.,car,Italy
Studebaker,truck,United States of America
Triumph,car,United Kingdom
Chambers Motors,car,United Kingdom
Anadolu Isuzu,truck,Turkey
Ceirano GB & C,car,Italy
Isuzu Astra Motor Indonesia,truck,Indonesia
Humber Limited,bicycle,United Kingdom
Astra Daihatsu Motor,car,Indonesia
Veritas,car,Germany
Geely,car,People's Republic of China
