col0,col1,col2,col3
10th U-boat Flotilla,1942-01-01,German submarine U-160,Nazi Germany
33rd U-boat Flotilla,1944-09-21,German submarine U-1230,Nazi Germany
10th U-boat Flotilla,1942-01-01,German submarine U-166,Nazi Germany
33rd U-boat Flotilla,1944-09-21,German submarine U-195,Nazi Germany
10th U-boat Flotilla,1942-01-01,German submarine U-175,Nazi Germany
33rd U-boat Flotilla,1944-09-21,German submarine U-309,Nazi Germany
5th U-boat Flotilla,1941-06-01,German submarine U-475,Nazi Germany
7th U-boat Flotilla,1939-01-01,German submarine U-577,Nazi Germany
6th U-boat Flotilla,1938-01-01,German submarine U-587,Nazi Germany
7th U-boat Flotilla,1939-01-01,German submarine U-594,Nazi Germany
6th U-boat Flotilla,1938-01-01,German submarine U-609,Nazi Germany
7th U-boat Flotilla,1939-01-01,German submarine U-710,Nazi Germany
6th U-boat Flotilla,1938-01-01,German submarine U-404,Nazi Germany
7th U-boat Flotilla,1939-01-01,German submarine U-1004,Nazi Germany
