col0,col1,col2,col3
Imatra,Imatra City Council,Ukonniemi stadium,1948-01-01
Seinäjoki,Seinäjoki City Council,Seinäjoen keskuskenttä,1868-01-01
Salo,Salo City Council,Salohalli,1887-01-01
Kokkola,Kokkola City Council,Rautatienkatu,1620-01-01
Joensuu,Joensuu City Council,Mehtimäki Ice Hall,1848-01-01
Tuusula,Tuusula municipal council,Halosenniemi,1643-01-01
Rovaniemi,Rovaniemi City Council,Rovaniemen keskuskenttä,1960-01-01
Jyväskylä,Jyväskylä City Council,Harju Stadium,1837-01-01
Turku,Turku City Council,Veritas Stadion,1229-01-01
Vaasa,Vaasa City Council,Hietalahti Stadium,1606-10-02
Pori,Pori City Council,Isomäki Areena,1558-01-01
Valkeakoski,Valkeakoski City Council,Tehtaan kenttä,1923-01-01
Espoo,Espoo City Council,Tapiolan Urheilupuisto,1458-01-01
Lahti,Lahti City Council,Lahti Stadium,1905-01-01
Tampere,Tampere City Council,Tampere Ice Stadium,1779-01-01
Kuopio,Kuopio City Council,Kuopio Football Stadium,1653-01-01
Mikkeli,Mikkeli City Council,Mikkeli Airport,1838-01-01
Kotka,Kotka City Council,Arto Tolsa Areena,1879-01-01
