col0,col1,col2,col3,col4
Fratton Carnegie Library,1905-01-01,"Fratton Carnegie Library, Fratton Road, Fratton, Portsmouth, PO1 5EZ",Grade II listed building,Portsmouth City Council
Harrogate Library,1904-01-01,"Victoria Avenue, Harrogate, North Yorkshire, HG1 1EG",Grade II listed building,North Yorkshire County Council
Batley Library,1906-01-01,"Batley Library, Market Place, Batley, WF17 5DA",Grade II listed building,Kirklees Metropolitan Borough Council
Stockport Central Library,1913-01-01,"Stockport Central Library, Wellington Road South, Stockport, SK1 3RS",Grade II listed building,Stockport Metropolitan Borough Council
Morley Library,1905-01-01,"Morley Library, Commercial Street, Morley, LS27 8HZ",Grade II listed building,Leeds City Council
King's Lynn Library,1904-01-01,"Kings Lynn Library, London Road, King's Lynn, Norfolk, PE30 5EZ",Grade II listed building,Norfolk County Council
Accrington Library,1908-01-01,"Accrington Library, St James' Street, Accrington, Lancashire, BB5 1NQ",Grade II listed building,Lancashire County Council
Gravesend Library,1905-01-01,"Gravesend Library, Windmill Street, Gravesend, Kent, DA12 1BE",Grade II listed building,Kent County Council
Ilkeston Library,1904-01-01,"Ilkeston Library, Market Street, Ilkeston, Derbyshire, DE7 5RN",Grade II listed building,Derbyshire County Council
Treharris Library,1909-01-01,"Treharris Library, Perrott Street, Treharris, Merthyr Tydfil, Merthyr Tydfil, CF46 5ET, Wales",Grade II listed building,Merthyr Tydfil County Borough Council
Dowlais Library,1903-01-01,"Dowlais Library, Church Street, Dowlais, Merthyr Tydfil, Merthyr Tydfil, CF48 3HS, Wales",Grade II listed building,Merthyr Tydfil County Borough Council
