col0,col1,col2
Iwate Prefectural Mizusawa Agricultural High School,7,160
Iwate Prefectural Mizusawa High School,18,713
Iwate Prefectural Toryo High School,26,590
Ichinoseki Daiichi Senior High School,6,239
Ichinohe High School,9,275
Tsuruoka Technical High School,61,586
Yamagata Prefectural Sakata Higashi High School,46,576
Yamagata Prefectural Yonezawa Kojokan High School,49,609
Yamagata Kenritsu Yonezawa Higashi Kōtō Gakkō,39,437
Yonezawa Technical High School,66,594
Yamagata Prefectural Yamagata East High School,56,727
Yamagata Prefectural Yamagata Central High School,56,718
Yamagata Prefectural Sagae High School,50,591
