col0,col1,col2,col3
HMS Vengeance (S31),Rolls-Royce PWR,HMNB Clyde,Royal Navy
USS Rhode Island,S8G reactor,Naval Submarine Base Kings Bay,United States Navy
USS Tennessee,nuclear marine propulsion,Naval Submarine Base Kings Bay,United States Navy
USS Alaska,nuclear marine propulsion,Naval Submarine Base Kings Bay,United States Navy
USS Florida,nuclear marine propulsion,Naval Submarine Base Kings Bay,United States Navy
USS Wyoming,nuclear marine propulsion,Naval Submarine Base Kings Bay,United States Navy
USS Georgia,nuclear marine propulsion,Naval Submarine Base Kings Bay,United States Navy
USS Maryland,nuclear marine propulsion,Naval Submarine Base Kings Bay,United States Navy
USS George Bancroft,nuclear marine propulsion,Naval Submarine Base New London,United States Navy
USS West Virginia,nuclear marine propulsion,Portsmouth Naval Shipyard,United States Navy
USS Henry M. Jackson,nuclear marine propulsion,Naval Base Kitsap,United States Navy
