col0,col1,col2,col3,col4
Joensuu,Joensuu City Council,Savonia-Karelia,UTC+02:00,2751.07
Kuopio,Kuopio City Council,Savonia-Karelia,UTC+02:00,1730.0
Parikkala,Parikkala municipal council,South-Eastern Finland,UTC+02:00,760.71
Mikkeli,Mikkeli City Council,South-Eastern Finland,UTC+02:00,2124.6
Imatra,Imatra City Council,South-Eastern Finland,UTC+02:00,191.28
Hamina,Hamina City Council,South-Eastern Finland,UTC+02:00,1155.17
Lappeenranta,Lappeenranta City Council,South-Eastern Finland,UTC+02:00,1.72376
Kotka,Kotka City Council,South-Eastern Finland,UTC+02:00,276.52
Kajaani,Kajaani City Council,Oulu,UTC+02:00,2264.01
Sodankylä,Sodankylä municipal council,Lapland,UTC+02:00,12415.22
Ranua,Ranua municipal council,Lapland,UTC+02:00,3694.82
Rovaniemi,Rovaniemi City Council,Lapland,UTC+02:00,8017.2
Lahti,Lahti City Council,Tavastia,UTC+02:00,154.58
