col0,col1,col2
University of Warsaw Biological and Chemical Research Centre,Ewa Bulska,University of Warsaw
Massachusetts Institute of Technology Libraries,Chris Bourg,Massachusetts Institute of Technology
Hungarian Institute of Geology and Geophysics,Tamás Fancsik,Ödön Lechner’s independent pre-modern architecture
Institute for Physical Research,Aram Papoyan,National Academy of Sciences of Armenia
Jaroslav Heyrovský Institute of Physical Chemistry of the Czech Academy of Sciences,Martin Hof,Czech Academy of Sciences
Otto-Selz-Institute of Applied Psychology,Georg W. Alpers,University of Mannheim
Fraunhofer Institute for Manufacturing Engineering and Automation,Fritz Klocke,Fraunhofer Society
Classical Art Research Centre,Peter Stewart,University of Oxford
Beazley Archive,Peter Stewart,Classical Art Research Centre
CISPA – Helmholtz Center for Information Security,Michael Backes,Saarland Informatics Campus
Leibniz Institute for Polymer Research,Brigitte Voit,Dresden-concept
Centre for Modern Oriental Studies,Ulrike Freitag,Geisteswissenschaftliche Zentren Berlin
Bureau for Economic Policy Analysis,Laura van Geest,Netherlands central government
Instituto de Astrofísica de Canarias,Rafael Rebolo López,European Northern Observatory
Instituto de Estudios Avanzados,Olga Ulianova,University of Santiago
