col0,col1,col2
Pallavolo Cesena,volleyball,Cesena
BCS-Washington Huskies volleyball team,volleyball,Seattle
Al Arabi Qatar,volleyball,Doha
APOEL V.C.,volleyball,Nicosia
Sir Volley,volleyball,Perugia
Beijing BAW,volleyball,Beijing
Prikame Perm,volleyball,Perm
Volley Club Padova,volleyball,Padua
Roma Pallavolo,volleyball,Rome
USC Trojans women's volleyball,volleyball,Los Angeles
UCLA Bruins women's volleyball,volleyball,Los Angeles
Changos de Naranjito,volleyball,Naranjito
Vammalan Lentopallo,volleyball,Sastamala
Gigantes de Carolina,volleyball,Carolina
PFU BlueCats,volleyball,Kahoku
Kurobe AquaFairies,volleyball,Kurobe
Florida Gators women's volleyball,volleyball,Gainesville
California Golden Bears volleyball,volleyball,Berkeley
Wolf Dogs Nagoya,volleyball,Inazawa
Associação Desportiva Brusque,volleyball,"Brusque, Santa Catarina"
