col0,col1,col2,col3
The Art Institute of Las Vegas,Henderson,The Art Institutes,United States of America
The Art Institute of Virginia Beach,Virginia Beach,The Art Institutes,United States of America
The Art Institute of Charleston,Charleston,The Art Institutes,United States of America
The Art Institute of Tennessee – Nashville,Nashville,The Art Institutes,United States of America
The Art Institute of Austin,Austin,The Art Institutes,United States of America
The Art Institute of Colorado,Denver,The Art Institutes,United States of America
The Art Institute of New York City,Manhattan,The Art Institutes,United States of America
The Art Institute of Seattle,Seattle,The Art Institutes,United States of America
The Art Institute of Houston,Texas,The Art Institutes,United States of America
The Art Institute of York – Pennsylvania,Pennsylvania,The Art Institutes,United States of America
