col0,col1,col2
4th Infantry Division,Aldershot,World War I
5th Infantry Division,Shrewsbury,World War I
6th Infantry Division,York,World War I
1st Infantry Division,Kansas,World War I
10th Division,Poznań,World War I
5th Infantry Brigade,Aldershot Garrison,Falklands War
2nd Infantry Division,Tehran,World War II
38th Infantry Division,Indianapolis,World War I
27th Infantry Division,Kovel,World War II
7th Infantry Division,Częstochowa,World War II
6th Infantry Division,Kraków,World War II
10th Infantry Division,Łódź,World War II
