col0,col1,col2,col3
Widnes Vikings,rugby league,Championship,1875-01-01
Bradford Bulls,rugby league,Championship,1907-01-01
Saint-Esteve XIII Catalan,rugby league,French Rugby League Championship,2000-01-01
Salford Red Devils,rugby league,Super League,1873-01-01
Leigh Centurions,rugby league,Super League,1878-01-01
Huddersfield Giants,rugby league,Super League,1895-01-01
Castleford Tigers,rugby league,Super League,1926-01-01
Warrington Wolves,rugby league,Super League,1879-01-01
Wigan Warriors,rugby league,Super League,1872-01-01
Leeds Rhinos,rugby league,Super League,1895-01-01
