col0,col1,col2
Dekenaat Sint-Pieters-Leeuw,Belgium,Sint-Pieters-Leeuw
Dekenaat Hamont,Belgium,Hamont-Achel
Decanaat Ronse,Belgium,Ronse
Decanaat Oosterzele-Oordegem-Zottegem,Belgium,Zottegem
Dekenaat Leuven,Belgium,Leuven
Kirchenbezirk Wertheim,Germany,Main-Tauber
Decanaat Gent-Centrum,Belgium,Ghent
Clackmannanshire deanery,United Kingdom,Scotland
Dekanat Toruń III,Poland,"Złotoria, Kuyavian-Pomeranian Voivodeship"
Dekanat Nördlingen,Germany,Roman Catholic Diocese of Augsburg
Churches in Dekanat Benediktbeuern,Germany,Roman Catholic Diocese of Augsburg
Emschertal Deanery,Germany,Roman Catholic Archdiocese of Paderborn
Dekanat Kitzingen,Germany,Roman Catholic Diocese of Würzburg
Dekanat Schweinfurt-Süd,Germany,Roman Catholic Diocese of Würzburg
Dekanat Obernburg,Germany,Roman Catholic Diocese of Würzburg
Dekanat Alzenau,Germany,Roman Catholic Diocese of Würzburg
Kraków-Bronowice Deanery,Poland,Kraków
Deanery of Brzeg Dolny,Poland,Roman Catholic Archdiocese of Wrocław
Chełmno Deanery,Poland,Chełmno
Dekanat Bydgoszcz IV,Poland,Bydgoszcz
