col0,col1,col2
Gmass Canon,United States of America,Pat Francis
Strbuss - Peyton photographic studio,United States of America,Benjamin R. Strauss
Niclas Drothers,New Zealand,James Martyn Nicholas
Thiele & Kolien,Brazil,Thiele
William Joseph Byrne#& Co.,Australia,William Joseph Byrne
"Hart, ampbell & Co.",New Zealand,William Paterson Hart
Kyles & Mqir,United Kingdom of Great Britain and Ireland,William Kyles
Kyles,United Kingdom,William Kyles
James Howie Junior Stuio,United Kingdom,James Howie Junior
Wener & Son,Ireland,Augustine Werner
Tait Bothers,New Zealand,Alexander Tait
Nicholat & Huff,New Zealand,Frank Rufus Huff
Atelier Pasis,Finland,Tyyne Savia
Roeson & Boyer,New Zealand,Charles Boyer
Tyref and Huff,New Zealand,William Tyree Junior
A.M.A. Susan!& Co.,Netherlands,Arie Matthijs Abraham Susan
oy Brothers,New Zealand,James Foy
Perestrelo & Gaspar,Brazil,Gaspar Antonio da Silva Guimarães
Crown Studlos,New Zealand,Stanley Andrew
