col0,col1,col2
Motorola,Four-Phase Systems,1928-09-25
Saint-Gobain,K par K,1665-01-01
Visa Inc.,Visa Electron,1958-01-01
American Express,200 Vesey Street,1850-01-01
Enel,Enel Russia,1962-11-27
General Mills,Old El Paso,1866-01-01
BNP Paribas,Cortal Consors,2000-05-23
Novartis,Sandoz,1996-01-01
Goldman Sachs,200 West Street,1869-01-01
Virgin Group,Virgin Atlantic,1970-01-01
Weleda,Weleda,1922-01-01
Canon Inc.,Canon Medical Systems Corporation,1937-08-10
Yandex,KinoPoisk,1997-09-23
Volkswagen Group,FAW-Volkswagen,1937-05-28
Panasonic Corporation,Panasonic,1918-03-13
Total S.A.,Novatek,1924-03-28
Unilever,Popsicle,1929-01-01
Jollibee Foods Corporation,Jollibee,1978-01-01
Kyocera,Cybernet,1959-04-01
Nikon,Nikon,1917-01-01
