col0,col1,col2
"St Charles Borromeo Catholic Primary School, Weybridge",2016-09-01,Roman Catholic
St Hugh of Lincoln Catholic Primary School,2016-09-01,Roman Catholic
Cardinal Newman Catholic Primary School,2016-09-01,Roman Catholic
Good Shepherd Catholic Primary and Nursery School,2016-02-01,Roman Catholic
St Winifred's RC Primary School,2016-04-01,Roman Catholic
"St Margaret Clitherow Catholic Primary School, Bracknell",2015-09-01,Roman Catholic
St Margaret of Scotland Catholic Primary School,2015-09-01,Roman Catholic
"St Mary's Catholic Primary School, Whitstable",2015-07-01,Roman Catholic
"St John's Catholic Primary School, Gravesend",2015-07-01,Roman Catholic
St Joachim's Catholic Primary School,2015-04-01,Roman Catholic
Holy Innocents Catholic Primary School,2015-04-01,Roman Catholic
"St Francis Catholic Primary School, South Ascot",2015-09-01,Roman Catholic
Stella Maris Catholic Primary School,2015-01-01,Roman Catholic
