col0,col1,col2
Polysayevo Urban Okrug,29134,49.29
Anzhero-Sudzhensk,76217,339.858
Osinniki Urban Okrug,47248,71.364
Tayga Urban Okrug,25363,553.44
Leninsk-Kuznetsky Urban Okrug,98254,112.72
Kiselyovsk Urban Okrug,95160,292.0
Naryan-Mar Urban Okrug,24775,44.98
Myski Urban Okrug,43519,728.53
Partizansk Urban Okrug,44824,1288.61
Zheleznogorsk Urban Okrug,92851,456.67
Sharypovo Urban Okrug,46603,28.97
Sorsk Urban Okrug,11416,1200.0
Sayanogorsk,60317,115.34
Lesosibirsk Urban Okrug,64323,270.83
krai city of Krasnoyarsk,1090811,379.49
Divnogorsk Urban Okrug,33490,501.5
Yakutsk Urban Okrug,328493,3600.0
Spassk-Dalny Urban Okrug,40717,43.49
Sosnovy Bor Urban Okrug,68013,71.98
Arsenyev Urban Okrug,52471,39.37
