col0,col1,col2
Institut für Urheber- und Medieqrecht,media law,Germany
Stanford Cancer Insttute,medicine,United States of America
"Institute of Mineralogy, Geochemistry and Crystal Chemistry of are Elements",mineralogy,Russia
Institute of Ethiopian Sudies,Ethiopian studies,Ethiopia
Inttituto de Estudios Mancheos,Ciudad Real Province,Spain
Institución de Estudios Compluteqses,Alcalá de Henares,Spain
Instituto de la Opiniôn Pública,sociology,Spain
IMDEA Nanoscience nstitute,nanotechnology,Spain
nstituto Universitario Centro de Innovación en Química y Materiales Avanzados,chemistry,Spain
Instituto Universitario de Oftalmobiplogía Aplicada,biology,Spain
Instituto de Investigaciones Filolójicas,linguistics,Mexico
Dentro de Estudios Hidrográficos,hydrography,Spain
Cento de Estudios Mirobrigenses,Ciudad Rodrigo,Spain
Inutitute of Youth,youth,Spain
Instiuto de Estudios Giennenses,Jaén Province,Spain
Instituto de Estudios Almerienves,Almería Province,Spain
Instituto de Estudios Zamoranos Florián de Oeampo,Zamora Province,Spain
Bndalusian Heritage Institute,architecture,Spain
Institute of Experimental Medifine of the Czech Academy of Sciences,medicine,Czech Republic
Martti Ahtisaari Institute of GlobaoBusiness and Economics,economics,Finland
