col0,col1,col2,col3
Ritsumeikan Uji Junior and Senior High School,Japanese upper secondary school,Japan,Uji
Akita Minami Senior High School,Japanese upper secondary school,Japan,Akita
Otaki Junior High School,lower secondary school in Japan,Japan,Funabashi
Noshiro Daini Junior High School,lower secondary school in Japan,Japan,Noshiro
Ritsumeikan Uji Junior and Senior High School,lower secondary school in Japan,Japan,Uji
Akita Minami Senior High School,lower secondary school in Japan,Japan,Akita
Akita City Joto Junior High School,lower secondary school in Japan,Japan,Akita
Ritsumeikan Uji Junior and Senior High School,secondary school,Japan,Uji
Makuhari Junior and Senior High School,Japanese upper secondary school,Japan,Mihama Ward
Machida Municipal Kanai Junior High School,lower secondary school in Japan,Japan,Machida
Katanishi Junior High School,lower secondary school in Japan,Japan,Oga
Takamatsu Junior High School,lower secondary school in Japan,Japan,Minato-ku
Minato Roppongi Junior High School,lower secondary school in Japan,Japan,Minato-ku
