col0,col1,col2,col3
CEPADE - Universidad Politécnica de Madrid,business school,Technical University of Madrid,Madrid
International Business School Groningen,business school,"Hanze University of Applied Sciences, Groningen",Groningen
Imperial College Business School,business school,Imperial College London,London
A. Gary Anderson Graduate School of Management,business school,UCR School of Business,California
Oulu Business School,business school,University of Oulu,Oulu
Weatherhead School of Management,business school,Case Western Reserve University,Cleveland
University of Sydney Business School,business school,University of Sydney,Sydney
University of Montenegro Faculty of Economics,business school,University of Montenegro,Podgorica
University of Miami School of Business Administration,business school,University of Miami,Florida
University of Exeter Business School,business school,University of Exeter,Exeter
