col0,col1,col2,col3
Roman Catholic Archdiocese of Bourges,Roman Catholic Archdiocese of Tours,Jérôme Beau,archbishop of Bourges
Roman Catholic Archdiocese of Udine,Roman Catholic Archdiocese of Gorizia,Andrea Bruno Mazzocato,archbishop of Udine
Roman Catholic Archdiocese of Gorizia,Roman Catholic Archdiocese of Udine,Carlo Roberto Maria Redaelli,archbishop of Gorizia
Roman Catholic Archdiocese of Marseille,Roman Catholic Diocese of Fréjus-Toulon,Jean-Marc Aveline,Archbishop of  Marseille
Roman Catholic Archdiocese of Mérida-Badajoz,Roman Catholic Diocese of Coria-Cáceres,Celso Morga Iruzubieta,Archbishop of Mérida-Badajoz
Roman Catholic Archdiocese of Oviedo,Roman Catholic Diocese of Mondoñedo-Ferrol,Jesús Sanz Montes,archbishop of Oviedo
Roman Catholic Archdiocese of Lyon,Roman Catholic Diocese of Autun,Philippe Barbarin,Archbishop of Lyon
Roman Catholic Archdiocese of Florence,Roman Catholic Diocese of Fiesole,Giuseppe Betori,Archbishop of Florence
Roman Catholic Archdiocese of Đakovo-Osijek,Roman Catholic Diocese of Syrmia,Đuro Hranić,Archbishop of Đakovo-Osijek
Roman Catholic Archdiocese of Cosenza-Bisignano,Roman Catholic Archdiocese of Catanzaro-Squillace,Francescantonio Nolè,archbishop of Cosenza-Bisignano
Roman Catholic Archdiocese of Pamplona y Tudela,Roman Catholic Diocese of Jaca,Francisco Pérez González,archbishop of Pamplona and Tudela
Roman Catholic Archdiocese of Strasbourg,Roman Catholic Diocese of Speyer,Luc Ravel,Archbishop of Strasbourg
Roman Catholic Archdiocese of Aix,Roman Catholic Diocese of Fréjus-Toulon,Christophe Dufour,Archbishop of Aix-en-Provence et Arles
Roman Catholic Archdiocese of Zadar,Roman Catholic Diocese of Gospić-Senj,Želimir Puljić,Archbishop of Zadar
