col0,col1,col2
"Red Rock Casino, Resort & Spa",2006-01-01,Summerlin
"Sun City, North West",1979-01-01,Moses Kotane Local Municipality
Walt Disney World Resort,1971-10-01,Lake Buena Vista
Banasura Hill Resort,2010-01-01,Wayanad district
The Windsor Hotel Toya Resort & Spa,1993-01-01,Abuta District
Tauern Spa World,2010-12-02,Kaprun
Sanzhi UFO houses,1978-01-01,Sanzhi District
Kempinski Hotel Ajman,1998-01-01,Ajman Emirate
Beach Hotel,1882-01-01,Galveston
Tokyo Disney Resort,1983-01-01,Chiba Prefecture
Court of Flags Resort,1972-01-01,Orlando
Universal Orlando Resort,1990-06-07,Orlando
Claremont Hotel & Spa,1915-01-01,Oakland
Shanghai Disney Resort,2016-06-16,Shanghai
Crowne Plaza Alice Springs Lasseters,1981-01-01,Northern Territory
San Alfonso del Mar,1993-01-01,Algarrobo
JW Marriott Las Vegas,1999-01-01,Nevada
Excalibur Hotel and Casino,1990-01-01,Nevada
Four Queens,1966-01-01,Nevada
