col0,col1,col2,col3
Telegram FZ-LLC,Dubai Media City,Паша Дура,2013-01-01
Greeksters Garage,Santa Barbara,George Pappas,2005-01-01
Bolloré Logistics,Puteaux,Bolloré Africa Logistics,1986-01-01
The Lego Group,Billund,"Koldingvej 2, Billund",1934-01-01
Dell Inc.,Round Rock,Dell Technologies,1984-02-01
Ferrocentral,Buenos Aires,Emepa group,2005-01-01
The Lego Group,Billund,Kirkbi,1934-01-01
"Eddie Bauer Holdings, Inc.",Bellevue,Golden Gate Capital,1920-01-01
Atacadão,São Paulo,Carrefour Group,1960-01-01
Crocus Group,Russia,Aras Agalarov,1989-01-01
Dyson,Malmesbury,James Dyson,1994-01-01
Koch Industries,Wichita,David H. Koch,1940-01-01
