col0,col1,col2
EasyJet Switzerland,1988-01-01,S.A.
Cargolux,1970-03-04,S.A.
Alitalia Express,1997-01-01,joint-stock company
Cargoitalia,2005-01-01,joint-stock company
Windrose Airlines,2003-01-01,joint-stock company
Sterling Airlines,1962-01-01,joint-stock company
Peach,2011-01-01,kabushiki gaisha
GoAir,2004-01-01,subsidiary
FAI rent-a-jet,1987-01-01,Aktiengesellschaft
Nordic Regional Airlines,2011-01-01,Oy
Sky Airline,2002-01-01,S.A.
Simplifly Deccan,2003-08-25,joint-stock company
Kalitta Air,2000-01-01,joint-stock company
Iran Air,1961-01-01,public company
Air Transat,1986-01-01,public company
TUI fly Deutschland,1972-01-01,GmbH
European Air Transport Leipzig,2005-01-01,GmbH
Air Zimbabwe,1967-01-01,state-owned enterprise
Airlinair,1998-01-01,S.A.
Trans World Airlines,1926-01-01,limited liability company
