col0,col1,col2
ANA Crowne Plaza Kushiro,Japan,Crowne Plaza
Stonepine Estate,United States of America,Historic Hotels of America
LondonHouse Chicago,United States of America,Historic Hotels of America
Tudor Arms Hotel,United States of America,Historic Hotels of America
Park Hyatt Niseko Hanazono,Japan,Hyatt Hotels Corporation
Hotel La Rose,United States of America,Historic Hotels of America
Grand Hotel Golf Resort & Spa,United States of America,Historic Hotels of America
The Inn at Diamond Cove,United States of America,Historic Hotels of America
Water's Edge Resort and Spa,United States of America,Preferred Hotels & Resorts
KEIO PRELIA HOTEL SAPPORO,Japan,Keio Group
The Otesaga Hotel,United States of America,Historic Hotels of America
Hilton Garden Inn Florence Novoli,Italy,Hilton Garden Inn
Crowne Plaza Maastricht,Netherlands,Crowne Plaza
