col0,col1,col2
Belarus Space Agency,2009-01-01,Minsk
State Space Agency of Ukraine,1993-01-01,Kyiv
Luxembourg Space Agency,2018-09-01,Luxembourg
Polish Space Agency,2014-09-26,Gdańsk
United Nations Office for Outer Space Affairs,1962-01-01,Vienna
Hellenic Space Agency,2017-04-25,Athens
United Arab Emirates Space Agency,2014-01-01,Abu Dhabi
Mexican Space Agency,2010-07-31,Mexico City
Comisión Nacional de Actividades Espaciales,1991-05-28,Buenos Aires
Indian Space Research Organisation,1969-08-15,Bengaluru
