col0,col1,col2
Green Party,Oslo,Norway
Green Party of New Brunswick,Fredericton,Canada
Green Party of Canada,Ottawa,Canada
Green Party of Quebec,Montreal,Canada
The Greens,Luxembourg,Luxembourg
Somalia Green Party,Mogadishu,Somalia
Greens New South Wales,Erskineville,Australia
Australian Greens SA,Adelaide,Australia
Green Party (Serbia),Novi Sad,Serbia
Green Party of South Africa,"Noordhoek, Cape Town",South Africa
Green Party of Albania,Tirana,Albania
Alliance for Green Socialism,Leeds,United Kingdom
