col0,col1,col2,col3
Oman Olympic Committee,Oman,Oman,1982-01-01
Mongolian National Olympic Committee,Mongolia,Mongolia,1956-01-01
Andorran Olympic Committee,Andorra,Andorra,1971-01-01
Olympic Committee of Albania,Albania,Albania,1958-01-01
Romanian Olympic and Sports Committee,Romania,Romania,1914-01-01
National Olympic and Sports Association of Iceland,Iceland,Iceland,1912-01-01
Swiss Olympic Association,Switzerland,Switzerland,1997-01-01
Czech Olympic Committee,Czech Republic,Prague 10,1899-05-18
Norwegian Olympic and Paralympic Committee and Confederation of Sports,Norway,Ullevaal Stadion,1861-03-15
Tuvalu Association of Sports and National Olympic Committee,Tuvalu,Vaiaku,2004-01-01
Netherlands Antilles Olympic Committee,Netherlands Antilles,Willemstad,1931-01-01
Kiribati National Olympic Committee,Kiribati,South Tarawa,2002-01-01
Virgin Islands Olympic Committee,United States of America,Charlotte Amalie,1967-01-01
Federated States of Micronesia National Olympic Committee,Federated States of Micronesia,Palikir,1995-01-01
Olympic Committee of Kosovo,Kosovo,Pristina,1992-01-01
Montenegrin Olympic Committee,Montenegro,Podgorica,2006-01-01
National Olympic Committee of the Republic of Moldova,Moldova,Chișinău,1991-01-29
Olympic Committee of Bosnia and Herzegovina,Bosnia and Herzegovina,Sarajevo,1992-01-01
Angolan Olympic Committee,Angola,Luanda,1979-01-01
Burundi National Olympic Committee,Burundi,Bujumbura,1990-01-01
