col0,col1,col2,col3
Sezione di Archivio di Stato di Palmi,Italy,Palmi,state archives section
Sezione di Archivio di Stato di Locri,Italy,Locri,state archives section
Sezione di Archivio di Stato di Faenza,Italy,Faenza,state archives section
Sezione di Archivio di Stato di Modica,Italy,Modica,state archives section
"State Archives of Pistoia, Pescia section",Italy,Pescia,state archives section
Archivio di Stato di Pesaro. Sezione di Urbino,Italy,Urbino,state archives section
Sezione di Archivio di Stato di Fano,Italy,Fano,state archives section
Sezione di Archivio di Stato di Gubbio,Italy,Gubbio,state archives section
Sezione di Archivio di Stato di Foligno,Italy,Foligno,state archives section
Sezione di Archivio di Stato di Assisi,Italy,Umbria,state archives section
Sezione di Archivio di Stato di Termini Imerese,Italy,Sicily,state archives section
Sezione di Archivio di Stato di Pontremoli,Italy,Pontremoli,state archives section
