col0,col1,col2
Ministry of Social Affairs and Health,1920-01-01,France
Ministry of Health,1957-01-01,Ghana
Secretaría de Salud de la Ciudad de México,1997-01-01,Mexico
Secretariat of Health,1943-01-01,Mexico
Ministry for Public Health,1933-09-05,Uruguay
"Ministry of Health, Welfare and Sport",1951-09-15,Netherlands
Ministry of Health,1958-01-01,Portugal
Ministry of Health,1920-05-02,Turkey
Ministry of Health,1984-01-01,Greece
Ministry of Health (Italy),2001-01-01,Italy
Ministry of Health,1990-01-01,Lithuania
Ministry of Health,1945-04-11,Poland
Ministry of Health,1987-09-10,Denmark
Ministry of Health and Social Affairs,1920-01-01,Sweden
Federal Public Service Health,2001-01-01,Belgium
New York State Department of Health,1901-02-19,United States of America
New Mexico Department of Health,1919-01-01,United States of America
Alabama Department of Public Health,1875-01-01,United States of America
United States Department of Health and Human Services,1980-05-04,United States of America
"Ministry of Health, Consumer Affairs and Social Welfare",2011-12-22,Spain
