col0,col1,col2,col3
1. FC Union Berlin,Berlin,Urs Fischer,Berlin
Berliner SV 1892,Charlottenburg-Wilmersdorf,Norbert Stolzenburg,Berlin
Brisbane Roar FC,Queensland,John Aloisi,Brisbane
Belenenses SAD,capital,Petit,Lisbon
Heart of Midlothian F.C.,City of Edinburgh,Craig Levein,Edinburgh
Fortuna Düsseldorf,Düsseldorf,Uwe Rösler,Düsseldorf
1. FC Heidenheim,Heidenheim an der Brenz,Frank Schmidt,Heidenheim an der Brenz
Crystal Palace F.C.,London,Roy Hodgson,London
Ludwigsfelder FC,Ludwigsfelde,Uwe Bialon,Ludwigsfelde
FSV Braunfels,Braunfels,Matthias Hagner,Braunfels
1. FC Normannia Schwäbisch Gmünd,Schwäbisch Gmünd,Rainer Kraft,Schwäbisch Gmünd
KSV Hessen Kassel,Kassel,Uwe Wolf,Kassel
KFC Uerdingen 05,Krefeld,Heiko Vogel,Krefeld
