col0,col1,col2
Border Protection Forces in Ustroń,Poland,1957-01-01
Border Protection Forces in Żywiec,Poland,1989-10-01
Border Protection Forces in Racibórz,Poland,1990-04-17
Brzeżański Battalion of National Defense,Second Polish Republic,1939-01-01
Border Protection Forces in Ustroń,Poland,1951-01-01
Border Protection Forces in Cieszyn,Poland,1951-01-01
Border Protection Forces in Racibórz,Poland,1950-01-01
Border Protection Forces in Prudnik,Poland,1950-12-31
Paddington Rifles,United Kingdom,1912-05-31
1 / II Bataillon,Poland,1921-01-01
United States Mounted Rangers,United States of America,1833-01-01
Assault Gun Battalion,Finland,1945-01-01
Border Protection Forces in Prudnik,Poland,1989-11-01
Border Protection Forces in Głubczyce,Poland,1961-01-01
Border Protection Forces in Cieszyn,Poland,1991-05-15
Dabrowski Battalion,Second Polish Republic,1938-09-24
Mackenzie–Papineau Battalion,Second Spanish Republic,1938-09-01
Nachtigall Battalion,Nazi Germany,1941-01-01
IDF Sword Battalion,Israel,2015-10-11
Atlacatl Battalion,El Salvador,1992-01-01
