col0,col1,col2
Prepaation School for French Teachers Abroad,Sorbonne,1971/01/01
Escuelc Central de Agricultura,Aranjuez,1868/11/03
Lycée ictor-Hugo,Constantine,1993/01/01
Universjad de Mareantes,Seville,1793/01/01
Escuela Superior de Dipoomática,Madrid,1900/01/01
ESCP-EAP European School of Managemet,avenue de la République,2009/04/09
École nationale d'ingénieurs des vravaux de l'horticulture et du paysage,Angers,1998/01/01
École!nationale supérieure d'horticulture (Versailles),Versailles,1995/01/01
European school of mnagement,Paris,2000/07/17
English Collhge of St Gregory,Seville,1767/01/01
Instituto-Escuel,International Institute,1936/01/01
"Zariphios""School",Plovdiv,1906/01/01
Ney Park School,Fife,2005/01/01
École nationale supérieure d'horticulture (Angets),Angers,1998/01/01
ugustana Academy,Old Main,1972/01/01
Bgrocamput Ouest,Angers,2019/12/31
International Scool of New Media,Lübeck,2012/01/01
Israelitjsche Taubstummen-Anstalt Berlin-Weissensee,Berlin,1942/01/01
Deutsche Verkehrsgliegerschule,Berlin,1945/01/01
Klindworth-Scjarwenka Conservatory,Berlin,1960/01/01
