col0,col1,col2,col3
Club de Mar Bueu,1982-01-01,Bueu,Bueu
Club de Remo San Pantaleón,1995-01-01,Marina de Cudeyo,Marina de Cudeyo
Lutxana Arraun Elkartea,1983-01-01,Erandio,Erandio
Oiartzungo Itsaslapurrak Arraun Elkartea,2015-01-01,Oiartzun,Oiartzun
Danske Studenters Roklub,1917-01-01,Copenhagen Municipality,Copenhagen Municipality
Getaria-Tolosa,2009-01-01,Tolosa,Tolosa
Club de Remo Robaleira,1989-03-25,A Guarda,A Guarda
Riverside Rowing Club,1943-01-01,South Australia,South Australia
Club de Mar de Aviles,1944-01-01,Avilés,Avilés
R&ZV De Amstel,1954-01-01,Amsterdam,Amsterdam
Sociedade Deportiva As Xubias,1977-01-01,A Coruña,A Coruña
Remeros del Nalón,1994-01-01,Asturias,Asturias
Penn Athletic Club Rowing Association,1871-01-01,Philadelphia,Philadelphia
Malta Boat Club,1860-01-01,Philadelphia,Philadelphia
Kälarne IK,1920-02-14,Bräcke Municipality,Kälarne
Cambridge University Boat Club,1828-01-01,Cambridgeshire,Cambridgeshire
Skadi,1928-01-01,Rotterdam,Rotterdam
Algemene Leidse Studenten Roeivereniging Asopos de Vliet,1974-01-01,Leiderdorp,Leiderdorp
Ruderklub am Wannsee,1906-09-13,Steglitz-Zehlendorf,Steglitz-Zehlendorf
Berliner Ruder-Club,1880-01-01,Steglitz-Zehlendorf,Steglitz-Zehlendorf
