col0,col1,col2
H&M,aktiebolag,Ramsbury Invest
Sainsbury's,public limited company,J Sainsbury
Brooks Brothers,privately held company,Luxottica
Harrods,private company limited by shares,Qatar Investment Authority
UNIQLO,kabushiki gaisha,Fast Retailing
Arçelik,Anonim Şirket,Koç Holding
Tommy Hilfiger Corporation,Naamloze vennootschap,PVH
Puma SE,Societas Europaea,Kering
Benetton Group,società a responsabilità limitata,Edizione
Gant,aktiebolag,Maus Frères
Lacoste,S.A.,Maus Frères
DKNY,subsidiary,LVMH
Fendi,joint-stock company,LVMH
Asda,privately held company,Walmart
Avea,joint-stock company,Türk Telekom
Verizon Wireless,subsidiary,Vodafone
Primark,Limited Company,Associated British Foods
Massimo Dutti,public company,Inditex
Zara,public company,Inditex
