col0,col1,col2,col3,col4
Czech Property Investments,89044109000,8407177000,8407177000,3119
Agrofert,80204798000,1886371000,157492362000,32730
Rosseti,1304639000000,119842000000,948344000000,188800
Freight One,81348000000,31310000000,98019000000,4000
United Shipbuilding Corporation,111778000000,14419000000,325708000000,73392
T Plus,194890000000,-2770000000,333046000000,52800
Russian Helicopters,118714000000,32395000000,214360000000,46000
Acron Group,90956000000,21177000000,94342000000,15650
Sistema,216971000000,79844000000,704551000000,70000
MegaFon,124123000000,57084000000,373297000000,25000
Rostelecom,250953000000,35800000000,320239000000,1286
Gazprom Neft,1659133000000,302523000000,2003575000000,67800
Almaz-Antey,115817084000,18448707000,136515561000,98100
Stroygazmontazh,31731848000,14422647000,361881332000,16000
E.ON Distribuce,46621884000,4134683000,19237303000,212
Letiště Praha,35165238000,4044229000,11510878000,3937
SAZKA Group,45390899000,433770000,2016580000,3110
T-Mobile Czech Republic,29247000000,5461000000,27053000000,3429
J&T Finance Group,41981570000,3557279000,495831000,2852
Farma Čapí hnízdo,-25844000,162000,92342000,33
