col0,col1,col2
Islamic Azad University of Najafabad,1985-01-01,Islamic Azad University
Uniwersytet Gdański. Wydawnictwo,1970-01-01,University of Gdańsk
University of Massachusetts Medical School,1962-01-01,University of Massachusetts
Shanghai Institutes for Biological Sciences,1999-01-01,Chinese Academy of Sciences
"Faculty of Geoengineering, Mining and Geology",1968-01-01,Wrocław University of Technology
Young Adult Library Services Association,1957-01-01,American Library Association
Medknow,1999-01-01,Wolters Kluwer
Centro de Investigaciones Sociológicas,1963-01-01,Ministry of the Presidency
University of Limoges,1968-01-01,Leonardo da Vinci consolidated University
Forest Research Institute,1906-01-01,Indian Council of Forestry Research and Education
Brazilian National Archives,1838-01-02,Federal Government of Brazil
National Police of Colombia,1891-11-05,Ministry of National Defense of Colombia
Paul-Valéry-Montpellier University,1971-01-01,Languedoc Roussillon Universities
Laboratoire d'ethnologie et de sociologie comparative,1967-01-01,Paris Nanterre University
Brazilian Academy of Sciences,1916-05-03,International Council for Science
Institut de recherches historiques du Septentrion,1998-01-01,Charles de Gaulle University of humanities arts and social sciences
Public Health Agency of Canada,2004-01-01,Health Canada
New York City College of Technology,1946-01-01,City University of New York
Colombian Institute of Anthropology and History,1999-01-01,Ministry of Culture
IOP Publishing,1874-01-01,Institute of Physics
