col0,col1,col2,col3
S-bikes Bodhi 2019,2019-01-01,2019-12-31,S-bikes Bodhi 2020
DNA 2019,2019-01-01,2019-12-31,DNA 2020
Andy Schleck Cycles-Immo Losch 2019,2019-01-01,2019-12-31,Andy Schleck Cycles-Immo Losch 2020
Río Miera-Cantabria Deporte 2019,2019-01-01,2019-12-31,Río Miera-Cantabria Deporte 2020
RoxSolt Attaquer 2019,2019-01-01,2019-12-31,RoxSolt Attaquer 2020
Centre mondial du cyclisme féminin 2018,2018-01-01,2018-12-31,Centre mondial du cyclisme féminin 2019
Centre mondial du cyclisme féminin 2017,2017-01-01,2017-12-31,Centre mondial du cyclisme féminin 2018
Centre mondial du cyclisme féminin 2016,2016-01-01,2016-12-31,Centre mondial du cyclisme féminin 2017
Centre mondial du cyclisme féminin 2015,2015-01-01,2015-12-31,Centre mondial du cyclisme féminin 2016
Centre mondial du cyclisme féminin 2014,2014-01-01,2014-12-31,Centre mondial du cyclisme féminin 2015
Centre mondial du cyclisme féminin 2013,2013-01-01,2013-12-31,Centre mondial du cyclisme féminin 2014
Centre mondial du cyclisme féminin 2012,2012-01-01,2012-12-31,Centre mondial du cyclisme féminin 2013
Centre mondial du cyclisme féminin 2011,2011-01-01,2011-12-31,Centre mondial du cyclisme féminin 2012
Wielerclub de sprinters Malderen 2019,2019-01-01,2019-12-31,Wielerclub de sprinters Malderen 2020
Illi-Bikes Women 2019,2019-01-01,2019-12-31,Illi-Bikes Women 2020
Keukens Redant 2019,2019-01-01,2019-12-31,Keukens Redant 2020
Isorex 2019,2019-01-01,2019-12-31,Isorex 2020
Multum Accountants 2019,2019-01-01,2019-12-31,Multum Accountants-LSK 2020
Team Colombia 2018,2018-01-01,2018-12-31,Team Colombia 2019
RoxSolt Attaquer 2018,2018-01-01,2018-12-31,RoxSolt Attaquer 2019
Levine Law Group 2018,2018-01-01,2018-12-31,Levine Law Group 2019
Colavita-Bianchi 2018,2018-01-01,2018-12-31,Colavita-Bianchi 2019
