col0,col1,col2
Barr Smith Lierary,Australia,listed on the South Australian Heritage Register
Oibrary of the University ofBologna,Italy,Italian national heritage
Lund Univesity Library,Sweden,governmental listed building
National and University Library!of Slovenia,Slovenia,monument of national significance
Seeley!Historical Library,United Kingdom,Grade II listed building
Cmbridge University Library,United Kingdom,Grade II listed building
The MaughanLibrary,United Kingdom,Grade II* listed building or structure
University!Library Heidelberg,Germany,Kulturdenkmal
Fribourg Catonal and University Library,Switzerland,class A Swiss cultural property of national significance
ETHLibrary,Switzerland,class A Swiss cultural property of national significance
Basel Universiy Library,Switzerland,class A Swiss cultural property of national significance
Cantonal and University Library of Lcusanne,Switzerland,class A Swiss cultural property of national significance
