col0,col1,col2,col3
Siemens,Ernst Werner von Siemens,83000000000,Siemens Limited
Hewlett-Packard,William Redington Hewlett,111454000000,Hewlett Packard (France)
Siemens,Ernst Werner von Siemens,83000000000,Siemens Israel
Hewlett-Packard,William Redington Hewlett,111454000000,HP Enterprise Services
Siemens,Ernst Werner von Siemens,83000000000,Siemens PLM Software
Hewlett-Packard,William Redington Hewlett,111454000000,Hewlett-Packard Japan
Siemens,Ernst Werner von Siemens,83000000000,Dresser-Rand Group
Hewlett-Packard,William Redington Hewlett,111454000000,HPE 3PAR
Siemens,Ernst Werner von Siemens,83000000000,Nokia Networks
Corning Inc.,Corning,10116000000,Corning
Caterpillar Inc.,caterpillar,54722000000,Caterpillar (United Kingdom)
HSBC Holdings,The Hongkong and Shanghai Banking Corporation,59836000000,HSBC North America Holdings
