col0,col1,col2,col3
Qualicum National Wildlife Area,IUCN category Ia: Strict Nature Reserve,Canadian Wildlife Service,Regional District of Nanaimo
Mississippi Lake National Wildlife Area,IUCN category IV: Habitat/Species Management Area,Canadian Wildlife Service,Lanark County
Vaseux-Bighorn National Wildlife Area,IUCN category IV: Habitat/Species Management Area,Canadian Wildlife Service,Regional District of Okanagan-Similkameen
Rockwood National Wildlife Area,IUCN category IV: Habitat/Species Management Area,Canadian Wildlife Service,Rural Municipality of Rockwood
Nirjutiqavvik National Wildlife Area,IUCN category Ib: Wilderness Area,Canadian Wildlife Service,Qikiqtaaluk Region
Qaqulluit National Wildlife Area,IUCN category Ib: Wilderness Area,Canadian Wildlife Service,Qikiqtaaluk Region
Ninginganiq National Wildlife Area,IUCN category Ib: Wilderness Area,Canadian Wildlife Service,Qikiqtaaluk Region
Akpait National Wildlife Area,IUCN category Ib: Wilderness Area,Canadian Wildlife Service,Qikiqtaaluk Region
Polar Bear Pass National Wildlife Area,IUCN category Ia: Strict Nature Reserve,Canadian Wildlife Service,Qikiqtaaluk Region
Columbia National Wildlife Area,IUCN category Ib: Wilderness Area,Canadian Wildlife Service,Regional District of East Kootenay
