col0,col1,col2
Nickelodeon,Spain,Viacom
The WB,United States of America,WarnerMedia
Adult Swim,United States of America,WarnerMedia
HBO,United States of America,WarnerMedia
Channel One Russia,Russia,Roman Abramovich
Fox Sports International,United States of America,Fox Broadcasting Company
Rogers TV,Canada,Rogers Communications
The CW,United States of America,Warner Bros.
UPN,United States of America,Warner Bros.
PRO4,Hungary,ProSiebenSat.1 Media SE
Las Estrellas,Mexico,Televisa
Current TV,United States of America,Al Gore
Disney XD,Spain,The Walt Disney Company
Australian Broadcasting Corporation,Australia,Australia
Televisión Nacional de Chile,Chile,Chile
Arte,France,France
Rede Excelsior,Brazil,Grupo Simonsen
Rede Manchete,Brazil,Grupo Bloch
WIN Television,Australia,WIN Corporation
ATV Sur,Peru,Grupo ATV
