col0,col1,col2,col3
Artyom Urban Okrug,Artyom,Primorsky Krai,506.4
Vladivostoksky Urban Okrug,Vladivostok,Primorsky Krai,561.54
Resort Town of Sochi (municipal formation),Sochi,Krasnodar Krai,3502.0
"Sokolsky District, Nizhny Novgorod Oblast","Sokolskoye, Nizhny Novgorod Oblast",Nizhny Novgorod Oblast,2096.0
Semyonovsky District of Nizhny Novgorod Oblast,Semyonov,Nizhny Novgorod Oblast,3891.0
Pervomaysky District,Pervomaysk,Nizhny Novgorod Oblast,1227.0
Borsky District,rod serling,Nizhny Novgorod Oblast,3584.28
Dzerzhinsk,Dzerzhinsk,Nizhny Novgorod Oblast,421.53
Shakhunya Urban Okrug,Shakhunya,Nizhny Novgorod Oblast,2594.0
Shakhovskoy District,Kostino,Moscow Oblast,1218.88
Progress Urban Okrug,Progress,Amur Oblast,10.145
Raychikhinsk Urban Okrug,Raychikhinsk,Amur Oblast,225.52
Sharypovo Urban Okrug,Sharypovo,Krasnoyarsk Krai,28.97
Spassk-Dalny Urban Okrug,Spassk-Dalny,Primorsky Krai,43.49
Frolovo Urban Okrug,Frolovo,Volgograd Oblast,58.36
