col0,col1,col2,col3
Amnehärad,2657,Amnehärad parish,Gullspång Municipality
Alingsås,29318,Alingsås parish,Alingsås Municipality
Alboga,154,Alboga parish,Herrljunga Municipality
Ambjörnarp,553,Ambjörnarp parish,Tranemo Municipality
Acklinga,369,Acklinga parish,Tidaholm Municipality
Angered,22183,Angered parish,Gothenburg Municipality
Vrå,266,Vrå,Ljungby Municipality
Finnerödja,1141,Finnerödja,Laxå Municipality
Hammar,2562,Hammar,Askersund Municipality
Nyköpings Alla Helgona,24231,Nyköpings Alla Helgona,Nyköping Municipality
Guldrupe District,133,Guldrupe parish,Gotland Municipality
Visby domkyrkodistrikt,25018,Visby parish,Gotland Municipality
